Time;Failed events;accumulated solution time;branch1;branch2;branch3;branch4;branch5;events;long_congestion;number of problems solved;roaming distance for bikes;roaming distance for locks;roaming for bikes;short_congestion;similarly imbalanced congested;similarly imbalanced starved;starvation;trips;
Mon 07:00.000000;;0.6929373741149902;1;1;;;;12;;2;;;;;0;0;;6;
Mon 07:01.000000;;0.6929373741149902;1;1;;;;32;;2;;;;;0;0;;16;
Mon 07:02.000000;;0.6929373741149902;1;1;;;;46;;2;;;;;0;0;;23;
Mon 07:03.000000;;0.6929373741149902;1;1;;;;58;;2;;;;;0;0;;29;
Mon 07:04.000000;;0.6929373741149902;1;1;;;;64;;2;;;;;0;0;;32;
Mon 07:05.000000;;0.6929373741149902;1;1;;;;86;;2;;;;;0;0;;43;
Mon 07:06.000000;;0.6929373741149902;1;1;;;;90;;2;;;;;0;0;;45;
Mon 07:07.000000;;0.6929373741149902;1;1;;;;102;;2;;;;;0;0;;51;
Mon 07:08.000000;;0.6929373741149902;1;1;;;;120;;2;;;;;0;0;;60;
Mon 07:09.000000;;0.6929373741149902;1;1;;;;136;;2;;;;;0;0;;68;
Mon 07:10.000000;;0.6929373741149902;1;1;;;;146;;2;;;;;0;0;;73;
Mon 07:11.000000;;0.6929373741149902;1;1;;;;158;;2;;;;;0;0;;79;
Mon 07:12.000000;;0.6929373741149902;1;1;;;;174;;2;;;;;0;0;;87;
Mon 07:13.000000;;0.6929373741149902;1;1;;;;180;;2;;;;;0;0;;90;
Mon 07:14.000000;;0.6929373741149902;1;1;;;;192;;2;;;;;0;0;;96;
Mon 07:15.000000;;0.6929373741149902;1;1;;;;206;;2;;;;;0;0;;103;
Mon 07:16.000000;;0.6929373741149902;1;1;;;;220;;2;;;;;0;0;;110;
Mon 07:17.000000;;0.6929373741149902;1;1;;;;236;;2;;;;;0;0;;118;
Mon 07:18.000000;;0.6929373741149902;1;1;;;;252;;2;;;;;0;0;;126;
Mon 07:19.000000;;0.6929373741149902;1;1;;;;264;;2;;;;;0;0;;132;
Mon 07:19.447757;;1.2227323055267334;2;1;;;;264;;3;;;;;0;0;;132;
Mon 07:20.000000;;1.2227323055267334;2;1;;;;274;;3;;;;;0;0;;137;
Mon 07:21.000000;;1.2227323055267334;2;1;;;;296;;3;;;;;0;0;;148;
Mon 07:22.000000;;1.2227323055267334;2;1;;;;324;;3;;;;;0;0;;162;
Mon 07:22.894471;;1.7246286869049072;2;1;;1;;324;;4;;;;;0;0;;162;
Mon 07:23.000000;;1.7246286869049072;2;1;;1;;336;;4;;;;;0;0;;168;
Mon 07:24.000000;;1.7246286869049072;2;1;;1;;356;;4;;;;;0;0;;178;
Mon 07:25.000000;;1.7246286869049072;2;1;;1;;366;;4;;;;;0;0;;183;
Mon 07:26.000000;;1.7246286869049072;2;1;;1;;386;;4;;;;;0;0;;193;
Mon 07:27.000000;;1.7246286869049072;2;1;;1;;398;;4;;;;;0;0;;199;
Mon 07:28.000000;;1.7246286869049072;2;1;;1;;420;;4;;;;;0;0;;210;
Mon 07:29.000000;;1.7246286869049072;2;1;;1;;432;;4;;;;;0;0;;216;
Mon 07:30.000000;;1.7246286869049072;2;1;;1;;444;;4;;;;;0;0;;222;
Mon 07:31.000000;;1.7246286869049072;2;1;;1;;462;;4;;;;;0;0;;231;
Mon 07:31.406562;;2.189718246459961;2;1;;1;1;462;;5;;;;;0;0;;231;
Mon 07:32.000000;;2.189718246459961;2;1;;1;1;482;;5;;;;;0;0;;241;
Mon 07:33.000000;;2.189718246459961;2;1;;1;1;496;;5;;;;;0;0;;248;
Mon 07:34.000000;;2.189718246459961;2;1;;1;1;514;;5;;;;;0;0;;257;
Mon 07:34.949358;;2.189718246459961;2;1;;1;1;514;;5;;0.20422466957049012;;1;0;0;;257;
Mon 07:35.000000;;2.189718246459961;2;1;;1;1;528;;5;;0.20422466957049012;;1;0;0;;264;
Mon 07:36.000000;;2.189718246459961;2;1;;1;1;548;;5;;0.20422466957049012;;1;0;0;;274;
Mon 07:36.183902;;2.712125778198242;3;1;;1;1;548;;6;;0.20422466957049012;;1;0;0;;274;
Mon 07:37.000000;;2.712125778198242;3;1;;1;1;558;;6;;0.20422466957049012;;1;0;0;;279;
