Time;Failed events;events;long_congestion;roaming distance for bikes;roaming distance for locks;roaming for bikes;short_congestion;starvation;trips;
Mon 07:00.000000;;8;;;;;;;4;
Mon 07:01.000000;;24;;;;;;;12;
Mon 07:02.000000;;44;;;;;;;22;
Mon 07:03.000000;;58;;;;;;;29;
Mon 07:04.000000;;80;;;;;;;40;
Mon 07:05.000000;;84;;;;;;;42;
Mon 07:06.000000;;104;;;;;;;52;
Mon 07:07.000000;;124;;;;;;;62;
Mon 07:08.000000;;150;;;;;;;75;
Mon 07:09.000000;;168;;;;;;;84;
Mon 07:10.000000;;184;;;;;;;92;
Mon 07:11.000000;;196;;;;;;;98;
Mon 07:12.000000;;202;;;;;;;101;
Mon 07:13.000000;;218;;;;;;;109;
Mon 07:14.000000;;238;;;;;;;119;
Mon 07:15.000000;;258;;;;;;;129;
Mon 07:16.000000;;272;;;;;;;136;
Mon 07:17.000000;;294;;;;;;;147;
Mon 07:18.000000;;318;;;;;;;159;
Mon 07:19.000000;;326;;;;;;;163;
Mon 07:20.000000;;336;;;;;;;168;
Mon 07:21.000000;;350;;;;;;;175;
Mon 07:22.000000;;360;;;;;;;180;
Mon 07:23.000000;;378;;;;;;;189;
Mon 07:24.000000;;388;;;;;;;194;
Mon 07:25.000000;;418;;;;;;;209;
Mon 07:26.000000;;434;;;;;;;217;
Mon 07:27.000000;;446;;;;;;;223;
Mon 07:28.000000;;466;;;;;;;233;
Mon 07:29.000000;;480;;;;;;;240;
Mon 07:30.000000;;494;;;;;;;247;
Mon 07:31.000000;;504;;;;;;;252;
Mon 07:32.000000;1;519;;;;;;1;260;
Mon 07:33.000000;1;541;;;;;;1;271;
Mon 07:34.000000;1;557;;;;;;1;279;
Mon 07:35.000000;1;575;;;;;;1;288;
Mon 07:36.000000;1;593;;;;;;1;297;
Mon 07:37.000000;1;605;;;;;;1;303;
Mon 07:38.000000;1;619;;;;;;1;310;
Mon 07:39.000000;1;635;;;;;;1;318;
Mon 07:40.000000;1;649;;;;;;1;325;
Mon 07:41.000000;1;667;;;;;;1;334;
Mon 07:42.000000;1;681;;;;;;1;341;
Mon 07:43.000000;1;691;;;;;;1;346;
Mon 07:44.000000;1;705;;;;;;1;353;
Mon 07:45.000000;1;725;;;;;;1;363;
Mon 07:46.000000;1;743;;;;;;1;372;
Mon 07:47.000000;1;759;;;;;;1;380;
Mon 07:48.000000;1;767;;;;;;1;384;
Mon 07:49.000000;1;781;;;;;;1;391;
Mon 07:50.000000;1;795;;;;;;1;398;
Mon 07:51.000000;1;823;;;;;;1;412;
Mon 07:52.000000;1;841;;;;;;1;421;
Mon 07:53.000000;1;863;;;;;;1;432;
Mon 07:54.000000;1;879;;;;;;1;440;
Mon 07:55.000000;1;893;;;;;;1;447;
Mon 07:56.000000;1;913;;;;;;1;457;
Mon 07:57.000000;1;933;;;;;;1;467;
Mon 07:58.000000;1;951;;;;;;1;476;
Mon 07:59.000000;1;967;;;;;;1;484;
Mon 07:59.145182;1;967;;;0.08835103027644362;;1;1;484;
Mon 08:00.000000;1;987;;;0.08835103027644362;;1;1;494;
Mon 08:01.000000;1;999;;;0.08835103027644362;;1;1;500;
Mon 08:02.000000;1;1009;;;0.08835103027644362;;1;1;505;
Mon 08:03.000000;1;1027;;;0.08835103027644362;;1;1;514;
Mon 08:04.000000;1;1037;;;0.08835103027644362;;1;1;519;
Mon 08:05.000000;1;1057;;;0.08835103027644362;;1;1;529;
Mon 08:06.000000;1;1069;;;0.08835103027644362;;1;1;535;
Mon 08:07.000000;1;1077;;;0.08835103027644362;;1;1;539;
Mon 08:08.000000;1;1081;;;0.08835103027644362;;1;1;541;
Mon 08:09.000000;1;1089;;;0.08835103027644362;;1;1;545;
Mon 08:10.000000;1;1101;;;0.08835103027644362;;1;1;551;
Mon 08:11.000000;1;1111;;;0.08835103027644362;;1;1;556;
Mon 08:12.000000;1;1125;;;0.08835103027644362;;1;1;563;
Mon 08:13.000000;1;1153;;0.20474172707122731;0.08835103027644362;1;1;1;577;
Mon 08:14.000000;1;1161;;0.20474172707122731;0.08835103027644362;1;1;1;581;
Mon 08:15.000000;1;1169;;0.20474172707122731;0.08835103027644362;1;1;1;585;
Mon 08:16.000000;1;1183;;0.40948345414245463;0.08835103027644362;2;1;1;592;
Mon 08:16.000181;1;1183;;0.40948345414245463;0.24193607652782803;2;2;1;592;
Mon 08:17.000000;1;1199;;0.614225181213682;0.24193607652782803;3;2;1;600;
Mon 08:18.000000;1;1229;;0.8189669082849093;0.24193607652782803;4;2;1;615;
Mon 08:19.000000;1;1239;;1.0237086353561367;0.24193607652782803;5;2;1;620;
Mon 08:20.000000;1;1255;;1.0237086353561367;0.24193607652782803;5;2;1;628;
Mon 08:21.000000;1;1269;;1.0237086353561367;0.24193607652782803;5;2;1;635;
Mon 08:22.000000;1;1285;;1.0237086353561367;0.24193607652782803;5;2;1;643;
Mon 08:23.000000;1;1301;;1.0237086353561367;0.24193607652782803;5;2;1;651;
Mon 08:24.000000;1;1317;;1.0237086353561367;0.24193607652782803;5;2;1;659;
Mon 08:25.000000;1;1329;;1.0237086353561367;0.24193607652782803;5;2;1;665;
Mon 08:26.000000;1;1343;;1.0237086353561367;0.24193607652782803;5;2;1;672;
Mon 08:27.000000;1;1353;;1.0237086353561367;0.24193607652782803;5;2;1;677;
Mon 08:28.000000;1;1367;;1.0237086353561367;0.24193607652782803;5;2;1;684;
Mon 08:29.000000;1;1377;;1.0237086353561367;0.24193607652782803;5;2;1;689;
Mon 08:29.124226;1;1377;;1.0237086353561367;0.41680180499325487;5;3;1;689;
Mon 08:30.000000;1;1389;;1.0237086353561367;0.41680180499325487;5;3;1;695;
Mon 08:31.000000;1;1407;;1.0237086353561367;0.41680180499325487;5;3;1;704;
Mon 08:31.319404;1;1407;;1.0237086353561367;0.5916675334586817;5;4;1;704;
Mon 08:32.000000;2;1422;;1.2635652955141095;0.5916675334586817;6;4;2;712;
Mon 08:33.000000;2;1432;;1.2635652955141095;0.5916675334586817;6;4;2;717;
Mon 08:34.000000;2;1446;;1.2635652955141095;0.5916675334586817;6;4;2;724;
Mon 08:35.000000;2;1456;;1.2635652955141095;0.5916675334586817;6;4;2;729;
Mon 08:36.000000;2;1478;;1.2635652955141095;0.5916675334586817;6;4;2;740;
Mon 08:37.000000;3;1483;;1.2635652955141095;0.5916675334586817;6;4;3;743;
Mon 08:38.000000;3;1491;;1.2635652955141095;0.5916675334586817;6;4;3;747;
Mon 08:39.000000;3;1505;;1.2635652955141095;0.5916675334586817;6;4;3;754;
Mon 08:40.000000;3;1517;;1.3549257720965289;0.5916675334586817;7;4;3;760;
