Time;Failed events;accumulated solution time;branch1;branch2;branch3;branch4;branch5;events;long_congestion;number of problems solved;roaming distance for bikes;roaming distance for locks;roaming for bikes;short_congestion;similarly imbalanced congested;similarly imbalanced starved;starvation;trips;
Mon 07:00.000000;;0.8704357147216797;;;;1;1;10;;2;;;;;0;0;;5;
Mon 07:01.000000;;0.8704357147216797;;;;1;1;18;;2;;;;;0;0;;9;
Mon 07:02.000000;;0.8704357147216797;;;;1;1;36;;2;;;;;0;0;;18;
Mon 07:03.000000;;0.8704357147216797;;;;1;1;46;;2;;;;;0;0;;23;
Mon 07:04.000000;;0.8704357147216797;;;;1;1;62;;2;;;;;0;0;;31;
Mon 07:05.000000;;0.8704357147216797;;;;1;1;88;;2;;;;;0;0;;44;
Mon 07:06.000000;;0.8704357147216797;;;;1;1;102;;2;;;;;0;0;;51;
Mon 07:07.000000;;0.8704357147216797;;;;1;1;110;;2;;;;;0;0;;55;
Mon 07:08.000000;;0.8704357147216797;;;;1;1;130;;2;;;;;0;0;;65;
Mon 07:09.000000;;0.8704357147216797;;;;1;1;144;;2;;;;;0;0;;72;
Mon 07:10.000000;;0.8704357147216797;;;;1;1;164;;2;;;;;0;0;;82;
Mon 07:11.000000;;0.8704357147216797;;;;1;1;180;;2;;;;;0;0;;90;
Mon 07:12.000000;;0.8704357147216797;;;;1;1;192;;2;;;;;0;0;;96;
Mon 07:13.000000;;0.8704357147216797;;;;1;1;196;;2;;;;;0;0;;98;
Mon 07:14.000000;;0.8704357147216797;;;;1;1;214;;2;;;;;0;0;;107;
Mon 07:15.000000;;0.8704357147216797;;;;1;1;230;;2;;;;;0;0;;115;
Mon 07:16.000000;;0.8704357147216797;;;;1;1;240;;2;;;;;0;0;;120;
Mon 07:17.000000;;0.8704357147216797;;;;1;1;254;;2;;;;;0;0;;127;
Mon 07:18.000000;;0.8704357147216797;;;;1;1;270;;2;;;;;0;0;;135;
Mon 07:19.000000;;0.8704357147216797;;;;1;1;276;;2;;;;;0;0;;138;
Mon 07:20.000000;;0.8704357147216797;;;;1;1;290;;2;;;;;0;0;;145;
Mon 07:20.771253;;1.530608892440796;;;;1;2;290;;3;;;;;0;0;;145;
Mon 07:21.000000;;1.530608892440796;;;;1;2;296;;3;;;;;0;0;;148;
Mon 07:22.000000;;1.530608892440796;;;;1;2;308;;3;;;;;0;0;;154;
Mon 07:23.000000;;1.530608892440796;;;;1;2;316;;3;;;;;0;0;;158;
Mon 07:24.000000;;1.530608892440796;;;;1;2;336;;3;;;;;0;0;;168;
Mon 07:24.341957;;2.235480308532715;;;1;1;2;336;;4;;;;;0;0;;168;
Mon 07:25.000000;;2.235480308532715;;;1;1;2;354;;4;;;;;0;0;;177;
Mon 07:26.000000;;2.235480308532715;;;1;1;2;372;;4;;;;;0;0;;186;
Mon 07:27.000000;;2.235480308532715;;;1;1;2;384;;4;;;;;0;0;;192;
Mon 07:28.000000;;2.235480308532715;;;1;1;2;402;;4;;;;;0;0;;201;
Mon 07:28.156598;;2.7786710262298584;1;;1;1;2;402;;5;;;;;0;0;;201;
Mon 07:29.000000;;2.7786710262298584;1;;1;1;2;420;;5;;;;;0;0;;210;
Mon 07:30.000000;;2.7786710262298584;1;;1;1;2;438;;5;;;;;0;0;;219;
