Time;Failed events;accumulated solution time;branch1;branch2;branch3;branch4;branch5;events;long_congestion;number of problems solved;roaming distance for bikes;roaming distance for locks;roaming for bikes;short_congestion;similarly imbalanced congested;similarly imbalanced starved;starvation;trips;
Mon 07:00.000000;;0.7797677516937256;1;1;;;;8;;2;;;;;0;0;;4;
Mon 07:01.000000;;0.7797677516937256;1;1;;;;26;;2;;;;;0;0;;13;
Mon 07:02.000000;;0.7797677516937256;1;1;;;;34;;2;;;;;0;0;;17;
Mon 07:03.000000;;0.7797677516937256;1;1;;;;48;;2;;;;;0;0;;24;
Mon 07:04.000000;;0.7797677516937256;1;1;;;;64;;2;;;;;0;0;;32;
Mon 07:05.000000;;0.7797677516937256;1;1;;;;78;;2;;;;;0;0;;39;
Mon 07:06.000000;;0.7797677516937256;1;1;;;;92;;2;;;;;0;0;;46;
Mon 07:07.000000;;0.7797677516937256;1;1;;;;104;;2;;;;;0;0;;52;
Mon 07:08.000000;;0.7797677516937256;1;1;;;;116;;2;;;;;0;0;;58;
Mon 07:09.000000;;0.7797677516937256;1;1;;;;144;;2;;;;;0;0;;72;
Mon 07:10.000000;;0.7797677516937256;1;1;;;;150;;2;;;;;0;0;;75;
Mon 07:11.000000;;0.7797677516937256;1;1;;;;160;;2;;;;;0;0;;80;
Mon 07:12.000000;;0.7797677516937256;1;1;;;;168;;2;;;;;0;0;;84;
Mon 07:13.000000;;0.7797677516937256;1;1;;;;176;;2;;;;;0;0;;88;
Mon 07:14.000000;;0.7797677516937256;1;1;;;;186;;2;;;;;0;0;;93;
Mon 07:15.000000;;0.7797677516937256;1;1;;;;210;;2;0.3941414342823789;;1;;0;0;;105;
Mon 07:16.000000;;0.7797677516937256;1;1;;;;226;;2;0.3941414342823789;;1;;0;0;;113;
Mon 07:17.000000;;0.7797677516937256;1;1;;;;230;;2;0.3941414342823789;;1;;0;0;;115;
Mon 07:18.000000;;0.7797677516937256;1;1;;;;248;;2;0.3941414342823789;;1;;0;0;;124;
Mon 07:19.000000;;0.7797677516937256;1;1;;;;258;;2;0.3941414342823789;;1;;0;0;;129;
Mon 07:19.447757;;1.3566155433654785;1;1;1;;;258;;3;0.3941414342823789;;1;;0;0;;129;
Mon 07:20.000000;;1.3566155433654785;1;1;1;;;278;;3;0.3941414342823789;;1;;0;0;;139;
Mon 07:21.000000;;1.3566155433654785;1;1;1;;;298;;3;0.7882828685647578;;2;;0;0;;149;
Mon 07:22.000000;;1.3566155433654785;1;1;1;;;310;;3;0.7882828685647578;;2;;0;0;;155;
Mon 07:22.894471;;1.9160640239715576;1;1;2;;;310;;4;0.7882828685647578;;2;;0;0;;155;
Mon 07:23.000000;;1.9160640239715576;1;1;2;;;320;;4;0.7882828685647578;;2;;0;0;;160;
Mon 07:24.000000;;1.9160640239715576;1;1;2;;;330;;4;0.7882828685647578;;2;;0;0;;165;
Mon 07:25.000000;;1.9160640239715576;1;1;2;;;354;;4;0.7882828685647578;;2;;0;0;;177;
Mon 07:26.000000;;1.9160640239715576;1;1;2;;;366;;4;0.7882828685647578;;2;;0;0;;183;
Mon 07:27.000000;;1.9160640239715576;1;1;2;;;378;;4;0.7882828685647578;;2;;0;0;;189;
Mon 07:28.000000;;1.9160640239715576;1;1;2;;;388;;4;0.7882828685647578;;2;;0;0;;194;
Mon 07:29.000000;;1.9160640239715576;1;1;2;;;404;;4;0.7882828685647578;;2;;0;0;;202;
Mon 07:29.407376;;2.395796775817871;2;1;2;;;404;;5;0.7882828685647578;;2;;0;0;;202;
Mon 07:30.000000;;2.395796775817871;2;1;2;;;418;;5;0.7882828685647578;;2;;0;0;;209;
Mon 07:31.000000;;2.395796775817871;2;1;2;;;428;;5;0.7882828685647578;;2;;0;0;;214;
Mon 07:32.000000;;2.395796775817871;2;1;2;;;446;;5;0.7882828685647578;;2;;0;0;;223;
Mon 07:33.000000;;2.395796775817871;2;1;2;;;458;;5;1.2661708858715903;;4;;0;0;;229;
Mon 07:34.000000;;2.395796775817871;2;1;2;;;472;;5;1.2661708858715903;;4;;0;0;;236;
Mon 07:35.000000;;2.395796775817871;2;1;2;;;478;;5;1.6603123201539693;;5;;0;0;;239;
Mon 07:36.000000;;2.395796775817871;2;1;2;;;486;;5;1.6603123201539693;;5;;0;0;;243;
Mon 07:36.183902;;2.891533613204956;2;1;2;1;;486;;6;1.6603123201539693;;5;;0;0;;243;
Mon 07:37.000000;;2.891533613204956;2;1;2;1;;508;;6;1.6603123201539693;;5;;0;0;;254;
Mon 07:38.000000;1;2.891533613204956;2;1;2;1;;525;;6;1.6603123201539693;;5;;0;0;1;263;
Mon 07:39.000000;1;2.891533613204956;2;1;2;1;;527;;6;2.054453754436348;;6;;0;0;1;264;
Mon 07:40.000000;1;2.891533613204956;2;1;2;1;;537;;6;2.054453754436348;;6;;0;0;1;269;
Mon 07:41.000000;1;2.891533613204956;2;1;2;1;;549;;6;2.054453754436348;;6;;0;0;1;275;
Mon 07:42.000000;1;2.891533613204956;2;1;2;1;;559;;6;2.054453754436348;;6;;0;0;1;280;
Mon 07:43.000000;1;2.891533613204956;2;1;2;1;;575;;6;2.054453754436348;;6;;0;0;1;288;
Mon 07:43.624164;1;3.390709638595581;3;1;2;1;;575;;7;2.054453754436348;;6;;0;0;1;288;
Mon 07:44.000000;1;3.390709638595581;3;1;2;1;;585;;7;2.054453754436348;;6;;0;0;1;293;
Mon 07:45.000000;1;3.390709638595581;3;1;2;1;;597;;7;2.054453754436348;;6;;0;0;1;299;
Mon 07:46.000000;1;3.390709638595581;3;1;2;1;;609;;7;2.2933977630897644;;7;;0;0;1;305;
Mon 07:47.000000;1;3.390709638595581;3;1;2;1;;631;;7;2.5323417717431806;;8;;0;0;1;316;
Mon 07:48.000000;1;3.390709638595581;3;1;2;1;;657;;7;2.5323417717431806;;8;;0;0;1;329;
Mon 07:49.000000;1;3.390709638595581;3;1;2;1;;677;;7;2.5323417717431806;;8;;0;0;1;339;
Mon 07:50.000000;1;3.390709638595581;3;1;2;1;;689;;7;2.5323417717431806;;8;;0;0;1;345;
Mon 07:51.000000;1;3.390709638595581;3;1;2;1;;699;;7;2.5323417717431806;;8;;0;0;1;350;
Mon 07:51.717526;1;3.9237310886383057;4;1;2;1;;699;;8;2.5323417717431806;;8;;0;0;1;350;
Mon 07:52.000000;1;3.9237310886383057;4;1;2;1;;705;;8;2.5323417717431806;;8;;0;0;1;353;
Mon 07:53.000000;1;3.9237310886383057;4;1;2;1;;717;;8;2.771285780396597;;9;;0;0;1;359;
Mon 07:54.000000;1;3.9237310886383057;4;1;2;1;;733;;8;3.404371223332392;;11;;0;0;1;367;
Mon 07:55.000000;1;3.9237310886383057;4;1;2;1;;747;;8;3.404371223332392;;11;;0;0;1;374;
Mon 07:56.000000;1;3.9237310886383057;4;1;2;1;;759;;8;3.404371223332392;;11;;0;0;1;380;
Mon 07:57.000000;1;3.9237310886383057;4;1;2;1;;779;;8;3.643315231985808;;12;;0;0;1;390;
Mon 07:57.475617;1;4.416853189468384;4;1;2;1;1;779;;9;3.643315231985808;;12;;0;0;1;390;
Mon 07:58.000000;1;4.416853189468384;4;1;2;1;1;797;;9;3.643315231985808;;12;;0;0;1;399;
Mon 07:59.000000;1;4.416853189468384;4;1;2;1;1;811;;9;3.643315231985808;;12;;0;0;1;406;
Mon 08:00.000000;1;4.416853189468384;4;1;2;1;1;827;;9;3.643315231985808;;12;;0;0;1;414;
Mon 08:01.000000;1;4.416853189468384;4;1;2;1;1;845;;9;3.643315231985808;;12;;0;0;1;423;
Mon 08:02.000000;1;4.416853189468384;4;1;2;1;1;857;;9;3.643315231985808;;12;;0;0;1;429;
Mon 08:03.000000;1;4.416853189468384;4;1;2;1;1;865;;9;3.643315231985808;;12;;0;0;1;433;
Mon 08:04.000000;1;4.416853189468384;4;1;2;1;1;875;;9;3.643315231985808;;12;;0;0;1;438;
